Ano;Sigla da Unidade da Federação;Nome da Unidade da Federação;Nome do Município;Valor adicionado bruto da Agropecuária a preços correntes (R$ 1.000);Valor adicionado bruto da Indústria a preços correntes (R$ 1.000);Valor adicionado bruto dos Serviços a preços correntes (R$ 1.000);Valor adicionado bruto da Administração a preços correntes (R$ 1.000);Impostos, líquidos de subsídios, sobre produtos a preços correntes (R$ 1.000);Produto Interno Bruto per capita a preços correntes (R$ 1,00)
2014;PA;Pará;Parauapebas;163139;10880412;3053563;888593;576006;84873.43
2014;PA;Pará;Pau D'Arco;24227;2524;8333;21586;1490;10317.42
2014;PA;Pará;Peixe-Boi;7627;1996;7757;23056;1316;5297.88
2014;PA;Pará;Piçarra;77878;9271;22800;39285;6281;12248.10
2014;PA;Pará;Placas;84633;24812;33037;72560;6628;8002.52
2014;PA;Pará;Ponta de Pedras;53423;4157;27412;75334;4612;5766.88
2014;PA;Pará;Portel;150429;27740;74380;172073;15262;7689.62
2014;PA;Pará;Porto de Moz;57439;8210;33985;97210;6020;5385.43
2014;PA;Pará;Prainha;90605;8572;28833;86494;4359;7477.37
2014;PA;Pará;Primavera;9191;3665;16482;29261;5332;6113.06
2014;PA;Pará;Quatipuru;22459;1956;11398;33511;1336;5459.28
2014;PA;Pará;Redenção;83622;181203;675257;215111;162670;16490.39
2014;PA;Pará;Rio Maria;62968;68001;82584;52837;38010;17144.43
2014;PA;Pará;Rondon do Pará;121372;53418;128355;139904;26588;9492.21
2014;PA;Pará;Rurópolis;59978;20700;50556;114176;11536;5635.41
2014;PA;Pará;Salinópolis;14909;20498;145443;104566;23882;7967.66
2014;PA;Pará;Salvaterra;20745;4932;30154;63180;3797;5585.52
2014;PA;Pará;Santa Bárbara do Pará;6585;31938;25543;50656;7395;6361.21
2014;PA;Pará;Santa Cruz do Arari;22710;841;5700;23107;655;5767.93
2014;PA;Pará;Santa Izabel do Pará;81611;69283;183728;169503;48785;8473.58
2014;PA;Pará;Santa Luzia do Pará;26464;4803;31461;56005;6321;6440.15
2014;PA;Pará;Santa Maria das Barreiras;104207;5644;28673;57549;5907;10391.53
2014;PA;Pará;Santa Maria do Pará;86073;13720;61530;62344;10027;9823.18
2014;PA;Pará;Santana do Araguaia;144634;89511;134536;165623;56129;9074.93
2014;PA;Pará;Santarém;504789;387326;1772776;778580;342065;13030.16
2014;PA;Pará;Santarém Novo;8401;1643;5899;21951;678;6036.44
2014;PA;Pará;Santo Antônio do Tauá;91585;19484;46482;80971;8972;8502.04
2014;PA;Pará;São Caetano de Odivelas;30655;3631;17997;51912;2225;6135.88
2014;PA;Pará;São Domingos do Araguaia;36176;11640;51236;68641;9801;7323.87
2014;PA;Pará;São Domingos do Capim;94105;10534;34124;85612;5595;7490.66
2014;PA;Pará;São Félix do Xingu;417168;97746;192210;272439;50149;9224.09
2014;PA;Pará;São Francisco do Pará;62119;7900;48804;39544;10021;10976.34
2014;PA;Pará;São Geraldo do Araguaia;90667;18563;89205;74173;18253;11715.07
2014;PA;Pará;São João da Ponta;9847;1348;5308;18235;589;6194.48
2014;PA;Pará;São João de Pirabas;22552;5939;26340;68147;4655;5863.61
2014;PA;Pará;São João do Araguaia;23341;4076;13715;48668;1886;6806.65
2014;PA;Pará;São Miguel do Guamá;181130;64110;121992;161680;28259;10095.32
2014;PA;Pará;São Sebastião da Boa Vista;58283;5456;25454;71120;4542;6656.03
2014;PA;Pará;Sapucaia;26164;4306;24590;18707;6481;14611.67
2014;PA;Pará;Senador José Porfírio;33299;3469;18809;39018;3450;8119.69
2014;PA;Pará;Soure;30364;8505;34931;68268;4584;6091.20
2014;PA;Pará;Tailândia;53495;163701;205516;238609;82790;7923.99
2014;PA;Pará;Terra Alta;11272;2455;10898;31018;1366;5195.36
2014;PA;Pará;Terra Santa;14928;257930;67506;53540;5933;22484.20
2014;PA;Pará;Tomé-Açu;125332;57691;137233;165334;30410;8629.47
2014;PA;Pará;Tracuateua;58178;15864;26998;81847;5000;6451.08
2014;PA;Pará;Trairão;92615;18704;41103;49648;10057;11863.94
2014;PA;Pará;Tucumã;72515;98074;216040;107714;71848;15438.49
2014;PA;Pará;Tucuruí;80191;1926019;460224;391199;93027;27986.64
2014;PA;Pará;Ulianópolis;770236;135865;138672;133168;32258;23292.75
2014;PA;Pará;Uruará;145019;41924;128192;125274;25403;10442.55
2014;PA;Pará;Vigia;57508;26731;95569;126401;15632;6357.74
2014;PA;Pará;Viseu;151204;17345;64562;170203;9996;7041.78
2014;PA;Pará;Vitória do Xingu;70160;31989;149936;72029;127725;31725.83
2014;PA;Pará;Xinguara;93231;215194;299516;133864;116991;20223.62
2014;AP;Amapá;Serra do Navio;3405;1001;10125;37335;2002;11106.94
2014;AP;Amapá;Amapá;24169;3493;61190;64772;13184;19502.94
2014;AP;Amapá;Pedra Branca do Amapari;6407;89605;64452;103652;26283;21653.78
2014;AP;Amapá;Calçoene;13084;5774;25872;73342;3478;12180.66
2014;AP;Amapá;Cutias;14635;334;4991;38691;904;11256.01
2014;AP;Amapá;Ferreira Gomes;2961;66507;37597;65301;18550;28435.47
2014;AP;Amapá;Itaubal;9023;274;5440;34142;386;10186.99
2014;AP;Amapá;Laranjal do Jari;10338;30178;159521;332397;27326;12501.04
2014;AP;Amapá;Macapá;48552;768381;4069008;3235986;760407;19881.80
2014;AP;Amapá;Mazagão;21813;16111;25155;139636;4389;10810.90
2014;AP;Amapá;Oiapoque;16131;9823;75611;169280;12613;11996.68
2014;AP;Amapá;Porto Grande;27538;20863;65453;146976;12350;14234.87
2014;AP;Amapá;Pracuúba;17805;511;4745;33450;1636;13203.40
2014;AP;Amapá;Santana;14525;271191;677164;784015;136758;17036.61
2014;AP;Amapá;Tartarugalzinho;34043;2878;17378;105797;3004;11054.60
2014;AP;Amapá;Vitória do Jari;4893;6292;29949;111474;4578;11191.57
2014;TO;Tocantins;Abreulândia;8313;1557;3874;12713;721;10772.22
2014;TO;Tocantins;Aguiarnópolis;14349;6315;27980;29728;9496;14676.46
2014;TO;Tocantins;Aliança do Tocantins;13824;3583;16266;27936;3278;11494.58
2014;TO;Tocantins;Almas;49444;3894;15705;34770;3611;14361.50
2014;TO;Tocantins;Alvorada;59161;36082;66076;38805;27772;26666.96
2014;TO;Tocantins;Ananás;13731;2299;21883;44565;3631;8697.92
2014;TO;Tocantins;Angico;6512;1233;4418;17786;698;9134.39
2014;TO;Tocantins;Aparecida do Rio Negro;33004;3467;10724;23679;1786;15930.63
2014;TO;Tocantins;Aragominas;15509;1214;6142;29328;1096;8981.85
2014;TO;Tocantins;Araguacema;21081;2051;11259;32507;2016;10147.80
2014;TO;Tocantins;Araguaçu;53264;5368;30572;43624;5505;15680.59
2014;TO;Tocantins;Araguaína;47876;396876;1495023;747159;351381;18174.35
2014;TO;Tocantins;Araguanã;16439;2289;7383;26054;807;9723.05
2014;TO;Tocantins;Araguatins;25118;14120;93670;155049;16957;8977.83
2014;TO;Tocantins;Arapoema;27504;3857;20146;32242;3162;12741.63
2014;TO;Tocantins;Arraias;31171;16152;27793;52014;9870;12679.37
2014;TO;Tocantins;Augustinópolis;11015;13833;58155;77841;10884;9877.40
2014;TO;Tocantins;Aurora do Tocantins;8814;1082;4973;18219;788;9270.60
2014;TO;Tocantins;Axixá do Tocantins;7381;2664;19305;50969;3186;8636.35
2014;TO;Tocantins;Babaçulândia;24128;3151;10437;49716;3008;8430.31
2014;TO;Tocantins;Bandeirantes do Tocantins;24849;34641;11409;17993;2009;26901.72
2014;TO;Tocantins;Barra do Ouro;18786;1992;6823;21803;1197;11458.45
2014;TO;Tocantins;Barrolândia;10383;3588;13147;25419;2935;9942.92
2014;TO;Tocantins;Bernardo Sayão;16449;2393;8995;23614;2692;11925.57
2014;TO;Tocantins;Bom Jesus do Tocantins;36984;3211;8038;21643;1211;16300.61
2014;TO;Tocantins;Brasilândia do Tocantins;8454;1165;9042;13384;2601;15995.56
2014;TO;Tocantins;Brejinho de Nazaré;40829;4450;13789;27637;2668;16471.37
2014;TO;Tocantins;Buriti do Tocantins;4400;3294;13406;44505;2578;6383.53
2014;TO;Tocantins;Cachoeirinha;3655;676;3210;13477;647;9645.54
2014;TO;Tocantins;Campos Lindos;166233;43394;92248;44464;35380;41459.58
2014;TO;Tocantins;Cariri do Tocantins;46713;17487;104645;22345;31976;54219.36
2014;TO;Tocantins;Carmolândia;8402;1040;7234;14835;1714;13386.47
2014;TO;Tocantins;Carrasco Bonito;2985;1316;4496;19729;604;7383.83
2014;TO;Tocantins;Caseara;23547;4689;10981;25176;2253;13215.47
2014;TO;Tocantins;Centenário;5261;739;3620;14366;616;8878.78
2014;TO;Tocantins;Chapada de Areia;5466;922;1953;8444;312;12290.46
2014;TO;Tocantins;Chapada da Natividade;28031;3249;7063;16862;1244;16785.30
2014;TO;Tocantins;Colinas do Tocantins;25726;59168;195202;160940;49453;14626.18
2014;TO;Tocantins;Combinado;5116;2722;15496;23762;3156;10384.54
2014;TO;Tocantins;Conceição do Tocantins;5304;1005;8566;20849;1938;8916.12
2014;TO;Tocantins;Couto Magalhães;14787;2017;11658;26989;3163;10914.99
2014;TO;Tocantins;Cristalândia;15863;7399;24044;34420;4942;11723.02
2014;TO;Tocantins;Crixás do Tocantins;12832;1388;3352;11254;691;17717.54
2014;TO;Tocantins;Darcinópolis;17551;6830;14191;28128;3602;12220.11
2014;TO;Tocantins;Dianópolis;131086;23241;96228;97939;18875;17602.72
2014;TO;Tocantins;Divinópolis do Tocantins;19064;2673;21275;32753;4883;11985.08
2014;TO;Tocantins;Dois Irmãos do Tocantins;24848;1461;9495;32329;2346;9640.17
2014;TO;Tocantins;Dueré;53547;3405;9828;23483;2344;19620.21
2014;TO;Tocantins;Esperantina;7139;2580;10134;48294;1458;6721.17
2014;TO;Tocantins;Fátima;6086;1772;18532;20658;5216;13438.71
2014;TO;Tocantins;Figueirópolis;42474;15388;33401;26570;13660;24337.02
2014;TO;Tocantins;Filadélfia;17623;7485;16191;42297;1628;9658.16
2014;TO;Tocantins;Formoso do Araguaia;116301;30288;73611;92162;14508;17411.72
2014;TO;Tocantins;Fortaleza do Tabocão;12691;4452;69702;15007;18783;47456.74
2014;TO;Tocantins;Goianorte;14877;1270;9030;23766;2290;9996.79
2014;TO;Tocantins;Goiatins;38429;6085;18862;63762;3126;10232.81
2014;TO;Tocantins;Guaraí;40105;32517;226549;116149;46819;18565.76
2014;TO;Tocantins;Gurupi;31254;183930;821032;423685;201996;20080.43
2014;TO;Tocantins;Ipueiras;14003;1301;3801;11224;617;16790.67
2014;TO;Tocantins;Itacajá;20908;3387;14906;35291;3804;10597.64
2014;TO;Tocantins;Itaguatins;8872;1808;6189;28315;1095;7632.83
2014;TO;Tocantins;Itapiratins;27740;2283;8223;19185;1786;15957.01
2014;TO;Tocantins;Itaporã do Tocantins;15369;762;3940;12668;990;13589.57
2014;TO;Tocantins;Jaú do Tocantins;14121;964;6014;20034;1234;11358.68
2014;TO;Tocantins;Juarina;4245;567;3104;12872;455;9428.87
2014;TO;Tocantins;Lagoa da Confusão;217824;39268;105698;55952;28304;37696.72
2014;TO;Tocantins;Lagoa do Tocantins;5450;992;4539;19191;661;7791.72
2014;TO;Tocantins;Lajeado;1473;9635;10429;23578;2329;15862.56
2014;TO;Tocantins;Lavandeira;4363;608;1901;8676;249;8864.70
2014;TO;Tocantins;Lizarda;3250;613;3561;19100;475;7102.98
2014;TO;Tocantins;Luzinópolis;7024;1523;4984;14884;1079;10184.64
2014;TO;Tocantins;Marianópolis do Tocantins;25659;3151;10224;24750;2240;13715.25
2014;TO;Tocantins;Mateiros;121847;9899;17957;15401;3216;67925.40
2014;TO;Tocantins;Maurilândia do Tocantins;3896;651;3708;17353;703;7882.15
2014;TO;Tocantins;Miracema do Tocantins;25493;180083;65509;92348;30860;19779.97
2014;TO;Tocantins;Miranorte;19468;10737;63415;59720;15359;12749.29
2014;TO;Tocantins;Monte do Carmo;62660;5900;12386;35560;2229;16019.27
2014;TO;Tocantins;Monte Santo do Tocantins;9986;811;3322;13023;723;12591.88
2014;TO;Tocantins;Palmeiras do Tocantins;13093;3414;6800;28503;1539;8505.79
2014;TO;Tocantins;Muricilândia;11580;904;3761;18060;731;10319.64
2014;TO;Tocantins;Natividade;13332;23962;25493;42193;4616;11811.11
2014;TO;Tocantins;Nazaré;7175;2115;6593;21808;1461;9236.21
2014;TO;Tocantins;Nova Olinda;13692;29025;86195;53954;37062;19278.52
2014;TO;Tocantins;Nova Rosalândia;8846;1317;7099;19826;1608;9517.05
2014;TO;Tocantins;Novo Acordo;7071;1442;6766;21279;971;9151.24
2014;TO;Tocantins;Novo Alegre;3808;604;3966;12578;650;9194.59
2014;TO;Tocantins;Novo Jardim;4462;3982;3751;14145;620;10270.63
2014;TO;Tocantins;Oliveira de Fátima;4383;1002;3416;8659;675;16623.26
2014;TO;Tocantins;Palmeirante;24796;2825;7650;28327;5905;12539.01
2014;TO;Tocantins;Palmeirópolis;17718;5991;27278;36952;4656;12146.75
2014;TO;Tocantins;Paraíso do Tocantins;19931;151681;390279;211388;128911;18636.82
2014;TO;Tocantins;Paranã;19956;78624;16571;52974;4660;16332.84
2014;TO;Tocantins;Pau D'Arco;16161;1301;7711;23395;1873;10523.83
2014;TO;Tocantins;Pedro Afonso;109465;304909;148199;61229;67975;54479.13
2014;TO;Tocantins;Peixe;64575;232473;26308;61182;4938;34746.67
2014;TO;Tocantins;Pequizeiro;14392;4298;8846;27271;1874;10606.46
2014;TO;Tocantins;Colméia;14102;7253;34163;38963;6987;11824.72
2014;TO;Tocantins;Pindorama do Tocantins;10119;1353;6404;22845;1236;9197.18
2014;TO;Tocantins;Piraquê;17221;955;3830;16831;1148;13222.53
2014;TO;Tocantins;Pium;44613;3414;14118;34110;3090;13676.40
2014;TO;Tocantins;Ponte Alta do Bom Jesus;6757;806;6364;20587;1299;7698.21
2014;TO;Tocantins;Ponte Alta do Tocantins;13316;3488;11298;35850;1922;8541.74
2014;TO;Tocantins;Porto Alegre do Tocantins;2358;863;4873;15496;880;8137.70
2014;TO;Tocantins;Porto Nacional;92954;212256;447150;240795;125394;21574.44
2014;TO;Tocantins;Praia Norte;4557;1827;8075;39705;940;6754.44
2014;TO;Tocantins;Presidente Kennedy;9386;2317;9552;18264;2295;11150.41
2014;TO;Tocantins;Pugmil;5294;3787;19578;14477;5985;19180.03
2014;TO;Tocantins;Recursolândia;5238;1059;4836;20746;1025;8062.62
2014;TO;Tocantins;Riachinho;5181;1307;5949;24231;1080;8429.74
2014;TO;Tocantins;Rio da Conceição;650;589;3035;12281;345;8720.72
2014;TO;Tocantins;Rio dos Bois;18411;1951;5826;13977;1160;15082.04
2014;TO;Tocantins;Rio Sono;8778;1746;6977;30838;1369;7679.28
2014;TO;Tocantins;Sampaio;2281;760;4432;20784;342;6606.32
2014;TO;Tocantins;Sandolândia;24180;1039;7688;17524;1765;15302.43
2014;TO;Tocantins;Santa Fé do Araguaia;22263;3438;18641;36689;4220;11933.32
2014;TO;Tocantins;Santa Maria do Tocantins;11678;1288;5326;17269;910;11404.44
2014;TO;Tocantins;Santa Rita do Tocantins;22317;1206;4109;13337;897;18378.71
2014;TO;Tocantins;Santa Rosa do Tocantins;47003;4679;15281;23475;2993;19574.84
2014;TO;Tocantins;Santa Tereza do Tocantins;3842;615;3879;14030;735;8465.48
2014;TO;Tocantins;Santa Terezinha do Tocantins;7806;613;3037;13590;410;10001.98
2014;TO;Tocantins;São Bento do Tocantins;5351;1273;6450;24175;1259;7661.82
2014;TO;Tocantins;São Félix do Tocantins;1889;613;2146;9208;295;9237.05
2014;TO;Tocantins;São Miguel do Tocantins;5024;3106;12840;52118;1480;6520.53
2014;TO;Tocantins;São Salvador do Tocantins;4061;778;4955;16278;638;8774.62
2014;TO;Tocantins;São Sebastião do Tocantins;4431;2579;5906;22737;751;7907.07
2014;TO;Tocantins;São Valério;32612;3178;14229;21892;3000;17556.11
2014;TO;Tocantins;Silvanópolis;30395;8085;34198;25851;6394;19729.56
2014;TO;Tocantins;Sítio Novo do Tocantins;5851;1738;14512;43200;2637;7328.70
2014;TO;Tocantins;Sucupira;27509;2062;4930;10950;773;24613.21
2014;TO;Tocantins;Taguatinga;25826;13274;80566;74218;14609;12961.15
2014;TO;Tocantins;Taipas do Tocantins;3808;476;2614;11560;280;9031.07
2014;TO;Tocantins;Talismã;28182;3269;9874;16203;2248;22008.92
2014;TO;Tocantins;Palmas;59149;1074679;3152078;1455968;851351;24841.75
2014;TO;Tocantins;Tocantínia;2889;2146;8470;34107;1559;6795.51
2014;TO;Tocantins;Tocantinópolis;11865;16246;76380;104903;15651;9719.94
2014;TO;Tocantins;Tupirama;43587;4088;7637;11421;1550;38996.02
2014;TO;Tocantins;Tupiratins;5362;1036;3703;14695;1201;10823.32
2014;TO;Tocantins;Wanderlândia;10980;25908;33356;52268;11915;11680.26
2014;TO;Tocantins;Xambioá;19608;165838;47392;57672;28295;27197.17
2014;MA;Maranhão;Açailândia;148593;477600;711655;286932;155423;16367.42
2014;MA;Maranhão;Afonso Cunha;5082;1764;7624;20308;885;5681.58
2014;MA;Maranhão;Água Doce do Maranhão;7835;3980;14972;30849;1507;4869.33
2014;MA;Maranhão;Alcântara;16111;7488;23391;50439;2580;4618.92
2014;MA;Maranhão;Aldeias Altas;59280;9374;32658;64534;4171;6664.99
2014;MA;Maranhão;Altamira do Maranhão;16285;1742;8524;26921;1449;4694.46
2014;MA;Maranhão;Alto Alegre do Maranhão;12136;17269;94815;59289;17689;7721.73
2014;MA;Maranhão;Alto Alegre do Pindaré;32595;5699;27185;66654;2954;4319.90
2014;MA;Maranhão;Alto Parnaíba;179113;22054;49888;30093;4776;26157.12
2014;MA;Maranhão;Amapá do Maranhão;6175;1378;10125;16385;1347;5260.65
2014;MA;Maranhão;Amarante do Maranhão;66518;7310;51320;93992;5755;5626.04
2014;MA;Maranhão;Anajatuba;40928;8666;27830;62246;2073;5325.12
2014;MA;Maranhão;Anapurus;28341;8862;45438;37216;8029;8493.38
2014;MA;Maranhão;Apicum-Açu;15984;3114;19308;47211;2347;4966.31
2014;MA;Maranhão;Araguanã;11703;2191;13637;32718;1916;4188.18
2014;MA;Maranhão;Araioses;45838;9202;54348;101562;5359;4828.33
2014;MA;Maranhão;Arame;48977;10030;41534;72576;5084;5578.54
2014;MA;Maranhão;Arari;56019;10096;58344;68216;6482;6844.80
2014;MA;Maranhão;Axixá;13707;2304;12160;28985;917;4929.90
2014;MA;Maranhão;Bacabal;66505;84672;590515;221484;98075;10377.46
2014;MA;Maranhão;Bacabeira;16379;204071;80035;49061;33687;23545.85
2014;MA;Maranhão;Bacuri;9413;3947;22071;48495;1908;4967.32
2014;MA;Maranhão;Bacurituba;3648;1365;6168;15326;734;4973.79
2014;MA;Maranhão;Balsas;726531;265424;1398078;258447;265523;32135.36
2014;MA;Maranhão;Barão de Grajaú;9922;18064;84605;37379;15989;9107.08
2014;MA;Maranhão;Barra do Corda;95196;33436;228328;192492;27777;6743.08
2014;MA;Maranhão;Barreirinhas;74460;20515;125489;141563;15488;6331.69
2014;MA;Maranhão;Belágua;4719;1568;6717;22022;563;4949.07
2014;MA;Maranhão;Bela Vista do Maranhão;8331;4706;18093;29204;2147;5765.95
2014;MA;Maranhão;Benedito Leite;5866;1418;6436;14438;493;5195.24
2014;MA;Maranhão;Bequimão;15678;3198;21693;42358;1703;4061.54
2014;MA;Maranhão;Bernardo do Mearim;15168;2383;10453;16393;1548;7840.30
2014;MA;Maranhão;Boa Vista do Gurupi;5059;2174;18068;18661;3132;5341.77
2014;MA;Maranhão;Bom Jardim;67844;9303;57332;98352;8827;5980.91
2014;MA;Maranhão;Bom Jesus das Selvas;68557;11741;47035;86961;13045;7074.94
2014;MA;Maranhão;Bom Lugar;19942;2515;13741;35296;1755;4678.99
2014;MA;Maranhão;Brejo;62237;19547;74557;87969;9060;7213.58
2014;MA;Maranhão;Brejo de Areia;14772;2084;9657;16884;917;10327.54
2014;MA;Maranhão;Buriti;42011;7212;36346;65518;3133;5534.74
2014;MA;Maranhão;Buriti Bravo;22302;11275;30982;53996;3264;5226.47
2014;MA;Maranhão;Buriticupu;73632;24518;153426;159822;22966;6245.54
2014;MA;Maranhão;Buritirana;16380;2473;14190;35729;1212;4648.60
2014;MA;Maranhão;Cachoeira Grande;13783;2117;7961;21766;557;5271.03
2014;MA;Maranhão;Cajapió;6839;1642;8219;23487;807;3769.24
2014;MA;Maranhão;Cajari;22234;2589;14214;43605;1103;4442.70
2014;MA;Maranhão;Campestre do Maranhão;32786;5943;23798;34681;2966;7195.93
2014;MA;Maranhão;Cândido Mendes;18850;4282;24566;51683;2581;5210.95
2014;MA;Maranhão;Cantanhede;12936;6075;26130;52418;2928;4717.92
2014;MA;Maranhão;Capinzal do Norte;20636;3613;21662;30265;3770;7454.14
2014;MA;Maranhão;Carolina;93055;16698;74690;63646;11501;10860.58
2014;MA;Maranhão;Carutapera;25010;6350;41687;60386;5192;6021.69
2014;MA;Maranhão;Caxias;46560;143088;696516;410456;123048;8856.82
2014;MA;Maranhão;Cedral;14259;1835;10373;26212;821;5127.04
2014;MA;Maranhão;Central do Maranhão;5000;1719;7432;20630;669;4243.42
2014;MA;Maranhão;Centro do Guilherme;17014;2004;13078;27713;1811;4847.02
2014;MA;Maranhão;Centro Novo do Maranhão;29676;4504;22213;51882;3173;5382.17
2014;MA;Maranhão;Chapadinha;46949;36723;253658;187571;35579;7281.62
2014;MA;Maranhão;Cidelândia;32911;17296;30906;36400;10085;8961.80
2014;MA;Maranhão;Codó;52616;109666;366503;286117;69960;7376.19
2014;MA;Maranhão;Coelho Neto;37178;23737;117555;127282;16301;6698.56
2014;MA;Maranhão;Colinas;40007;20779;111943;99555;15624;7180.27
2014;MA;Maranhão;Conceição do Lago-Açu;28186;2997;15229;41174;1138;5704.23
2014;MA;Maranhão;Coroatá;30484;19830;123260;152067;16911;5394.79
2014;MA;Maranhão;Cururupu;38797;6725;51295;77251;5656;5792.48
2014;MA;Maranhão;Davinópolis;8074;15084;51573;33556;12130;9519.08
2014;MA;Maranhão;Dom Pedro;14955;14945;86070;54810;12520;8017.34
2014;MA;Maranhão;Duque Bacelar;6488;3163;13515;34535;1216;5348.82
2014;MA;Maranhão;Esperantinópolis;15338;10300;38948;53407;4131;7084.55
2014;MA;Maranhão;Estreito;37175;320792;135739;96951;24181;15446.24
2014;MA;Maranhão;Feira Nova do Maranhão;15398;2029;10784;23349;1366;6382.16
2014;MA;Maranhão;Fernando Falcão;10144;1794;8871;24137;1211;4647.28
2014;MA;Maranhão;Formosa da Serra Negra;35131;4149;23762;42521;2741;5906.29
2014;MA;Maranhão;Fortaleza dos Nogueiras;45137;10121;33833;32198;4847;10205.21
2014;MA;Maranhão;Fortuna;26905;5160;27670;37201;2978;6562.15
2014;MA;Maranhão;Godofredo Viana;10736;73810;28809;28646;5845;13127.94
2014;MA;Maranhão;Gonçalves Dias;19760;4843;27210;42241;2574;5497.70
2014;MA;Maranhão;Governador Archer;10175;2713;15086;29046;1267;5534.80
2014;MA;Maranhão;Governador Edison Lobão;11024;166510;71690;42430;18870;17815.50
2014;MA;Maranhão;Governador Eugênio Barros;14161;2950;19341;36050;1906;4540.90
2014;MA;Maranhão;Governador Luiz Rocha;6477;1974;10175;20841;891;5324.31
2014;MA;Maranhão;Governador Newton Bello;15338;1671;7627;19564;1062;4499.25
2014;MA;Maranhão;Governador Nunes Freire;21050;8667;64827;62018;9488;6592.38
2014;MA;Maranhão;Graça Aranha;5441;2098;8981;15307;886;5321.62
2014;MA;Maranhão;Grajaú;93117;48302;201342;164963;29288;8047.31
2014;MA;Maranhão;Guimarães;19239;2673;11999;26526;848;5158.17
2014;MA;Maranhão;Humberto de Campos;19586;4400;27407;61864;3214;4207.93
2014;MA;Maranhão;Icatu;21753;4322;22610;59882;1873;4208.83
2014;MA;Maranhão;Igarapé do Meio;14774;40673;22660;34604;6967;8821.29
2014;MA;Maranhão;Igarapé Grande;12200;5493;22242;28781;2611;6184.59
2014;MA;Maranhão;Imperatriz;33911;1208276;3277464;625642;596634;22756.53
2014;MA;Maranhão;Itaipava do Grajaú;15112;2890;12462;39484;958;4608.17
2014;MA;Maranhão;Itapecuru Mirim;39977;54998;180273;160844;27881;7060.61
2014;MA;Maranhão;Itinga do Maranhão;54896;18351;67732;69842;9341;8682.47
2014;MA;Maranhão;Jatobá;11534;2352;9020;24892;1045;5089.87
2014;MA;Maranhão;Jenipapo dos Vieiras;22662;2711;12722;37811;1029;4803.91
2014;MA;Maranhão;João Lisboa;24335;31941;49829;60697;6401;7421.49
2014;MA;Maranhão;Joselândia;21706;3934;22027;38677;2189;5606.14
2014;MA;Maranhão;Junco do Maranhão;10387;1031;6932;10944;819;8508.81
2014;MA;Maranhão;Lago da Pedra;42099;14887;105938;108661;11299;5831.32
